
	Warning... 
	   Date Selected:                 20170101:2400
	   First Entry In Datebase:       20170423:2400
	   ...Resetting Date Selected To: 20170423:2400
williamsburg20
daily summary

date,atmp_max,atmp_min,pcpn,soil1_max,soil1_min,soil_50cm_max,soil_50cm_min,srad
12/17/2021,-1.7,-5.1,0.00,4.4,2.6,4.9,4.1,1610.4
12/18/2021,-1.4,-4.6,0.00,2.6,2.1,4.1,3.6,2211.4
12/19/2021,-1.1,-4.7,0.00,2.2,1.8,3.6,3.3,3261.0
12/20/2021,1.8,-4.3,0.00,2.2,1.8,3.3,3.1,1676.6
12/21/2021,-1.0,-6.3,0.00,2.2,1.5,3.2,2.9,1514.7
12/22/2021,-4.8,-9.8,0.00,1.5,1.2,2.9,2.6,1441.6
12/23/2021,-1.7,-9.7,0.00,1.2,1.0,2.6,2.3,1959.8
12/24/2021,5.6,-2.9,0.00,1.0,0.9,2.3,2.2,1989.5
12/25/2021,6.0,-1.8,0.00,1.9,1.0,2.5,2.2,3070.6
12/26/2021,-0.2,-4.4,0.00,1.8,1.4,2.5,2.5,4933.4
12/27/2021,1.8,-3.2,0.00,1.5,1.2,2.5,2.3,1031.1
12/28/2021,-1.7,-4.3,0.00,1.3,1.2,2.3,2.2,1398.3
12/29/2021,0.2,-5.6,0.00,1.2,1.1,2.3,2.2,1648.0
12/30/2021,-0.9,-8.5,0.00,1.2,1.1,2.2,2.1,4203.8
12/31/2021,0.5,-2.8,0.00,1.1,1.0,2.1,2.0,2275.2
01/01/2022,-1.2,-8.5,,1.2,0.9,2.1,2.0,1650.4
01/02/2022,-6.4,-10.7,,0.9,0.7,2.0,1.8,2214.8
01/03/2022,-1.6,-13.1,,0.7,0.5,1.8,1.7,6897.4
01/04/2022,2.6,-3.6,,0.6,0.5,1.7,1.6,3387.8
01/05/2022,0.6,-7.5,,0.6,0.5,1.6,1.5,2554.0
01/06/2022,-7.2,-14.4,,0.6,0.5,1.6,1.5,3417.4
01/07/2022,-8.9,-15.8,,0.6,0.5,1.5,1.5,6314.1
01/08/2022,-2.1,-12.6,,0.5,0.4,1.5,1.4,4002.3
01/09/2022,-1.5,-11.5,,0.4,0.3,1.4,1.3,2176.4
01/10/2022,-11.3,-13.9,,0.3,0.2,1.4,1.2,1891.4
01/11/2022,0.1,-13.7,,0.2,0.1,1.3,1.1,4658.8
01/12/2022,-0.2,-4.7,,0.2,0.1,1.2,1.1,1003.3
01/13/2022,-0.5,-8.1,,0.2,0.2,1.1,1.1,2602.4
01/14/2022,-5.7,-16.9,,0.2,0.2,1.1,1.1,5065.7
01/15/2022,-7.2,-17.9,,0.2,0.0,1.1,1.0,8302.5
01/16/2022,-4.7,-19.0,,0.0,-0.1,1.0,0.9,5720.9
01/17/2022,-2.1,-7.2,,-0.0,-0.1,0.9,0.9,1860.7
01/18/2022,3.2,-5.1,,0.0,-0.0,0.9,0.8,2970.1
01/19/2022,3.6,-9.8,,0.0,-0.0,0.9,0.9,2704.9
01/20/2022,-9.4,-11.3,,0.0,-0.1,0.9,0.8,3097.2
01/21/2022,-6.3,-11.8,,-0.0,-0.3,0.9,0.8,6348.1
01/22/2022,-4.6,-10.0,,-0.1,-0.4,0.8,0.7,1936.0
01/23/2022,-6.7,-11.2,,-0.1,-0.2,0.8,0.7,4540.9
01/24/2022,-6.5,-11.4,,0.0,-0.1,0.8,0.7,3275.2
01/25/2022,-6.8,-13.4,,-0.0,-0.1,0.8,0.7,4769.6
01/26/2022,-8.4,-15.7,,0.0,-0.0,0.8,0.7,4561.5
01/27/2022,-3.0,-9.0,,0.0,-0.0,0.8,0.8,1709.9
01/28/2022,-8.1,-13.8,,0.0,-0.0,0.8,0.8,6468.7
01/29/2022,-6.4,-14.8,,0.0,-0.0,0.8,0.8,5517.9
01/30/2022,-1.4,-9.8,,0.0,-0.0,0.8,0.7,4241.5
01/31/2022,-2.2,-7.8,,0.1,-0.0,0.8,0.8,6033.2
02/01/2022,7.1,-4.6,,0.1,-0.0,0.8,0.7,8447.4
02/02/2022,-1.3,-9.3,,0.1,-0.0,0.8,0.7,2559.0
02/03/2022,-8.7,-18.1,,0.1,-0.0,0.8,0.7,7223.5
02/04/2022,-8.2,-24.1,,0.0,-0.1,0.8,0.7,6748.0
02/05/2022,-5.4,-15.3,,-0.0,-0.2,0.7,0.6,6878.1
02/06/2022,3.7,-6.6,,-0.1,-0.2,0.7,0.6,5322.6
02/07/2022,-0.7,-6.7,,-0.0,-0.1,0.7,0.6,3690.4
02/08/2022,1.8,-7.7,,-0.0,-0.1,0.7,0.6,7477.6
02/09/2022,3.4,-5.1,,0.0,-0.0,0.7,0.6,2664.3
02/10/2022,-2.1,-4.9,,0.0,-0.0,0.7,0.6,2878.2
02/11/2022,4.4,-7.8,,0.0,-0.0,0.7,0.6,3039.2
02/12/2022,-7.5,-16.3,,0.1,-0.0,0.7,0.6,7331.7
02/13/2022,-10.6,-22.2,,0.1,-0.0,0.7,0.7,11129.8
02/14/2022,-6.0,-20.9,,0.1,-0.1,0.7,0.6,7025.1
02/15/2022,-3.7,-10.4,,-0.0,-0.1,0.7,0.6,8540.4
02/16/2022,8.1,-4.5,,0.0,-0.1,0.6,0.6,2875.4
02/17/2022,-1.1,-9.9,,0.1,0.0,0.6,0.6,3144.1
02/18/2022,-2.8,-10.4,,0.1,0.0,0.6,0.6,7545.4
02/19/2022,-7.0,-12.4,,0.1,0.0,0.6,0.6,8590.6
02/20/2022,6.9,-9.1,,0.1,-0.1,0.6,0.6,8793.4
02/21/2022,-2.2,-7.1,,0.0,-0.0,0.6,0.5,3811.2
02/22/2022,-5.1,-10.1,,0.0,-0.1,0.6,0.6,1646.9
02/23/2022,-8.7,-12.3,,-0.1,-0.3,0.6,0.5,8939.8
02/24/2022,-4.9,-14.7,,-0.2,-0.3,0.6,0.5,12781.9
02/25/2022,-6.0,-11.6,,-0.2,-0.4,0.5,0.5,12694.1
02/26/2022,-1.3,-8.2,,-0.2,-0.4,0.5,0.4,13213.4
02/27/2022,-1.4,-9.1,,-0.1,-0.2,0.5,0.4,9627.6
02/28/2022,-1.4,-10.4,,-0.1,-0.3,0.5,0.4,5936.7
03/01/2022,0.0,-8.4,,-0.2,-0.3,0.5,0.4,4682.9
03/02/2022,-0.4,-13.1,,-0.2,-0.3,0.5,0.4,4006.3
03/03/2022,-2.6,-14.1,,-0.2,-0.3,0.4,0.4,14021.3
03/04/2022,3.1,-14.2,,-0.3,-0.5,0.4,0.4,14050.7
03/05/2022,7.4,-3.6,,-0.1,-0.3,0.4,0.4,5132.0
03/06/2022,9.6,-1.8,,0.0,-0.1,0.4,0.3,1980.2
03/07/2022,-1.5,-5.5,,0.1,0.0,0.4,0.4,5635.9
03/08/2022,2.9,-10.6,,0.1,0.0,0.4,0.3,16695.5
03/09/2022,-0.1,-4.5,,0.1,-0.0,0.4,0.4,5983.6
03/10/2022,-3.4,-10.5,,0.1,-0.1,0.4,0.4,13110.0
03/11/2022,-1.3,-11.2,,-0.0,-0.6,0.4,0.4,11821.7
03/12/2022,-8.8,-13.2,,-0.4,-0.6,0.4,0.3,7743.7
03/13/2022,0.9,-12.1,,-0.5,-0.8,0.4,0.3,5124.4
03/14/2022,1.2,-8.8,,-0.3,-0.6,0.3,0.3,5996.0
03/15/2022,10.1,-2.7,,-0.1,-0.3,0.3,0.3,17137.1
03/16/2022,16.1,-3.1,,-0.0,-0.1,0.3,0.3,13923.2
03/17/2022,14.3,1.6,,-0.0,-0.1,0.3,0.3,16678.4
03/18/2022,3.3,-2.3,,0.0,-0.0,0.4,0.3,2091.7
03/19/2022,2.4,-0.2,,0.1,-0.0,0.4,0.3,2797.4
03/20/2022,13.6,-2.3,,0.1,0.0,0.4,0.3,18897.7
03/21/2022,4.1,-4.1,,0.1,0.0,0.4,0.3,3051.7
03/22/2022,4.1,0.9,,0.1,0.0,0.4,0.4,4014.2
03/23/2022,3.7,0.4,,0.1,0.0,0.4,0.4,2084.1
03/24/2022,1.3,-0.4,,0.1,0.0,0.4,0.4,3709.1
03/25/2022,10.0,-0.7,,0.1,0.0,0.5,0.4,14640.8
03/26/2022,1.4,-6.6,,0.1,0.0,0.5,0.4,4173.7
03/27/2022,-5.3,-9.4,,0.1,0.0,0.5,0.4,13199.5
03/28/2022,-3.3,-13.3,,0.1,0.0,0.5,0.4,17409.4
03/29/2022,6.5,-11.7,,0.1,0.0,0.5,0.4,18818.8
03/30/2022,4.3,-0.8,,0.1,0.0,0.5,0.4,3285.2
03/31/2022,3.8,-1.8,,0.1,0.0,0.5,0.4,4384.8
04/01/2022,0.9,-7.3,,0.1,0.0,0.5,0.4,7487.8
04/02/2022,5.2,-8.0,,0.1,0.0,0.5,0.4,9425.4
04/03/2022,6.2,-2.1,,0.1,0.0,0.5,0.5,8505.2
04/04/2022,2.8,-2.3,,0.1,0.0,0.5,0.5,3255.0
04/05/2022,10.7,0.8,,0.1,0.0,0.6,0.5,11764.3
04/06/2022,9.9,3.3,,0.1,0.0,0.6,0.5,4581.1
04/07/2022,6.5,1.3,,0.1,0.0,0.7,0.6,6200.4
04/08/2022,2.5,-2.4,,0.1,0.0,0.7,0.7,7383.2
04/09/2022,3.0,-2.4,,0.1,0.0,0.7,0.7,7718.7
04/10/2022,14.1,-4.4,,0.1,0.0,0.8,0.7,20940.5
04/11/2022,15.7,5.6,,0.7,0.0,1.0,0.7,17502.5
04/12/2022,18.4,0.4,,3.0,0.7,1.7,1.0,14272.4
04/13/2022,19.6,7.9,,5.4,3.0,3.1,1.7,6456.8
04/14/2022,15.4,0.5,,5.5,4.0,3.7,3.1,18193.2
04/15/2022,3.7,-3.7,,4.0,2.7,3.7,3.2,8424.0
04/16/2022,0.2,-3.1,,2.7,2.1,3.2,2.7,10245.0
04/17/2022,4.4,-4.1,,2.8,1.7,2.7,2.5,20218.1
04/18/2022,1.7,-1.9,,2.5,1.9,2.7,2.5,6626.3
04/19/2022,4.5,-4.1,,2.6,2.1,2.6,2.5,12789.8
04/20/2022,11.9,-7.0,,3.3,1.6,2.7,2.4,14824.6
04/21/2022,14.2,2.6,,4.9,3.3,3.6,2.7,17363.6
04/22/2022,14.7,-3.4,,5.4,3.5,4.0,3.6,17915.5
04/23/2022,25.7,5.3,,8.2,5.0,5.2,4.0,18834.9
04/24/2022,23.2,10.6,,10.2,8.1,6.9,5.2,10157.7
04/25/2022,12.2,2.5,,10.0,7.8,7.2,6.8,9522.2
04/26/2022,2.6,-3.7,,7.8,5.9,7.0,6.3,8991.5
04/27/2022,3.4,-5.0,,5.9,4.5,6.3,5.4,19150.6
04/28/2022,11.1,-7.2,,5.4,3.5,5.4,4.9,25387.8
04/29/2022,18.1,-0.8,,6.5,4.2,5.4,4.9,24684.9
04/30/2022,17.2,3.7,,6.6,5.5,5.7,5.4,10949.4
05/01/2022,16.1,5.8,,7.3,6.2,6.2,5.7,7471.4
05/02/2022,10.2,6.4,,7.4,6.9,6.5,6.1,5951.0
05/03/2022,8.7,3.1,,7.2,6.7,6.5,6.4,5146.8
05/04/2022,11.6,0.0,,7.7,6.0,6.6,6.3,25575.3
05/05/2022,,,,,,,,
05/06/2022,20.2,3.7,0.00,9.3,7.1,7.4,6.9,23234.2
05/07/2022,16.1,-0.6,0.00,9.7,7.4,7.8,7.3,26964.4
05/08/2022,21.4,3.1,0.00,10.3,7.7,8.2,7.7,22151.7
05/09/2022,26.3,9.8,0.00,11.6,9.1,8.9,8.2,25347.2
05/10/2022,31.6,13.2,0.00,13.4,10.8,10.0,8.9,17271.7
05/11/2022,28.1,12.6,0.00,14.1,12.2,10.8,10.0,13542.9
05/12/2022,33.3,13.9,0.00,15.3,13.1,11.7,10.8,19617.2
05/13/2022,32.9,12.0,0.00,16.2,13.5,12.5,11.7,25212.9
05/14/2022,25.6,11.5,0.51,15.8,13.9,12.8,12.4,19126.3
05/15/2022,22.2,8.5,0.00,15.5,13.6,12.9,12.6,21623.0
05/16/2022,20.1,4.2,0.00,15.7,13.6,13.1,12.7,22571.8
05/17/2022,13.4,1.9,0.00,14.9,12.5,13.1,12.5,25900.8
05/18/2022,19.2,0.7,0.00,14.1,12.2,12.8,12.2,17962.7
05/19/2022,22.0,7.1,0.00,14.7,12.5,12.5,12.2,16729.6
05/20/2022,27.6,13.1,6.10,15.6,13.9,13.0,12.4,11170.9
05/21/2022,13.9,6.5,0.25,15.0,13.8,13.1,12.9,17205.6
05/22/2022,12.3,4.2,0.00,14.0,12.5,13.0,12.5,17677.5
05/23/2022,14.2,-1.0,0.00,14.6,11.6,12.6,12.1,26210.6
05/24/2022,17.0,0.3,0.00,14.7,11.8,12.6,12.1,26066.4
05/25/2022,17.9,10.4,8.89,13.9,12.7,12.6,12.3,6322.6
05/26/2022,24.4,9.2,7.11,16.4,13.3,13.2,12.4,14901.2
05/27/2022,15.6,5.8,0.00,15.6,14.1,13.3,13.1,16298.9
05/28/2022,20.1,3.2,0.00,15.3,12.7,13.3,12.9,17580.7
05/29/2022,28.2,10.2,0.00,16.9,13.7,13.8,13.1,21243.9
05/30/2022,31.8,20.7,0.00,18.1,15.7,14.7,13.8,22890.9
05/31/2022,30.5,20.6,0.00,18.9,16.6,15.4,14.6,20813.1
06/01/2022,24.3,6.5,0.00,18.6,17.2,15.7,15.4,24664.1
06/02/2022,21.9,5.5,0.00,18.2,15.7,15.7,15.2,27475.7
06/03/2022,21.9,6.0,0.00,18.3,16.0,15.6,15.3,27282.0
06/04/2022,23.9,1.5,0.00,18.1,15.0,15.6,15.1,27644.9
06/05/2022,22.5,4.8,0.51,17.5,15.5,15.5,15.1,17847.7
06/06/2022,15.5,10.1,25.91,17.2,15.8,15.4,15.1,4724.2
06/07/2022,17.7,8.1,0.00,16.5,15.2,15.2,14.8,15333.5
06/08/2022,20.9,6.2,2.79,16.3,14.6,15.0,14.7,13319.9
06/09/2022,21.0,9.1,0.25,17.9,14.9,15.3,14.7,25853.4
06/10/2022,25.5,5.8,0.00,17.8,15.2,15.5,15.0,25459.3
06/11/2022,24.7,7.5,0.00,17.1,15.4,15.5,15.2,14018.6
06/12/2022,16.2,6.4,2.29,17.3,15.8,15.5,15.3,21791.6
06/13/2022,24.1,4.8,0.00,17.0,14.8,15.6,15.0,14238.8
06/14/2022,29.8,14.4,0.00,18.9,16.0,15.9,15.3,22703.6
06/15/2022,34.4,19.3,2.29,21.1,18.3,17.1,15.9,23439.8
06/16/2022,29.7,19.0,3.05,21.4,19.4,17.8,17.1,25014.6
06/17/2022,23.0,12.4,0.00,20.6,18.7,17.9,17.5,26410.3
06/18/2022,18.9,5.0,0.00,19.5,17.3,17.9,17.2,27163.2
06/19/2022,26.8,3.2,6.10,18.7,16.5,17.4,16.8,19229.5
06/20/2022,30.9,13.2,0.51,19.9,17.3,17.1,16.7,17238.0
06/21/2022,32.3,21.8,0.00,21.5,18.8,17.9,17.1,22428.8
06/22/2022,,,,,,,,
06/23/2022,27.2,6.4,0.00,22.1,18.1,18.5,17.9,28060.3
06/24/2022,32.4,13.1,0.00,22.4,19.1,18.6,18.2,24276.3
06/25/2022,32.4,13.3,0.00,22.3,19.6,18.9,18.5,18880.8
06/26/2022,24.2,15.6,0.00,22.5,20.2,19.1,18.8,23097.8
06/27/2022,17.9,7.4,0.00,21.5,18.9,19.1,18.5,19183.7
06/28/2022,29.3,6.6,1.27,21.0,17.7,18.6,18.0,22047.1
06/29/2022,23.7,12.4,1.78,22.2,18.8,18.6,18.1,24978.1
06/30/2022,31.2,14.7,0.25,21.3,19.2,18.7,18.4,15772.1
07/01/2022,25.2,14.5,10.67,22.5,19.7,19.0,18.5,22018.2
07/02/2022,24.1,12.5,0.00,22.6,18.9,19.1,18.6,26650.3
07/03/2022,26.4,7.9,0.00,22.5,18.6,19.1,18.6,25359.2
07/04/2022,30.1,12.8,5.33,22.2,19.5,19.2,18.8,14570.8
07/05/2022,24.5,18.0,12.19,23.1,20.5,19.6,19.1,16384.6
07/06/2022,24.8,17.2,0.00,23.2,20.7,20.0,19.5,21285.9
07/07/2022,27.8,14.2,0.00,24.1,20.3,20.3,19.6,25447.4
07/08/2022,24.3,13.3,0.00,23.1,21.0,20.4,20.0,19420.2
07/09/2022,24.8,7.6,0.00,23.0,19.2,20.2,19.5,26523.9
07/10/2022,29.2,9.2,0.00,23.3,19.4,20.1,19.5,26224.4
07/11/2022,27.5,15.2,0.00,22.4,20.4,20.2,19.7,9132.7
07/12/2022,21.3,12.4,0.00,21.4,20.1,19.9,19.5,13873.1
07/13/2022,23.3,12.7,0.51,22.3,19.4,19.7,19.2,22118.1
07/14/2022,25.5,8.1,0.00,22.6,19.0,19.8,19.2,26609.8
07/15/2022,24.2,7.2,0.00,21.5,18.9,19.8,19.1,12467.4
07/16/2022,26.8,10.7,0.00,22.7,18.7,19.5,18.8,22965.1
07/17/2022,30.1,12.0,0.00,22.9,19.7,19.7,19.2,21732.1
07/18/2022,32.4,12.3,0.00,23.9,20.1,20.1,19.5,24785.8
07/19/2022,32.2,21.2,0.00,23.7,21.7,20.5,20.1,14972.3
07/20/2022,28.7,21.2,1.52,23.4,22.0,20.6,20.4,17077.2
07/21/2022,30.1,18.6,0.00,24.6,21.4,20.9,20.4,25750.3
07/22/2022,32.2,13.5,0.00,24.2,21.3,21.0,20.6,22852.1
07/23/2022,33.2,20.1,2.54,25.4,22.0,21.2,20.8,23247.6
07/24/2022,26.8,17.4,10.92,24.9,22.4,21.4,21.1,12555.2
07/25/2022,22.0,12.7,0.00,23.2,20.4,21.2,20.6,21099.7
07/26/2022,27.3,13.2,0.00,23.8,20.3,20.8,20.3,24305.5
07/27/2022,28.4,12.2,0.00,23.2,20.6,20.8,20.4,17744.3
07/28/2022,24.4,16.6,0.25,23.9,21.1,20.8,20.4,24240.2
07/29/2022,24.9,13.5,0.00,23.6,20.5,20.9,20.4,21772.7
07/30/2022,28.4,12.2,0.00,24.2,20.8,20.8,20.5,25018.4
07/31/2022,29.9,17.1,0.00,23.7,21.1,20.9,20.6,20661.2
08/01/2022,26.2,17.0,8.38,23.2,21.4,20.9,20.6,9372.7
08/02/2022,28.0,16.2,0.00,23.6,20.3,20.8,20.3,22344.8
08/03/2022,27.2,20.0,20.07,22.9,21.5,20.8,20.6,8604.3
08/04/2022,24.5,14.0,0.00,24.2,20.8,21.0,20.5,23366.7
08/05/2022,29.8,11.4,0.00,24.3,20.4,21.1,20.6,24257.7
08/06/2022,32.7,20.1,0.00,25.0,22.0,21.6,21.0,20165.0
08/07/2022,26.1,18.2,17.53,24.4,22.9,21.7,21.6,3613.7
08/08/2022,20.7,16.2,19.30,22.9,21.1,21.6,21.1,5434.8
08/09/2022,24.3,10.8,0.00,22.7,19.6,21.1,20.4,24737.8
08/10/2022,29.6,10.2,0.00,22.9,19.7,20.9,20.3,22123.1
08/11/2022,21.1,10.8,0.00,22.2,19.9,20.8,20.3,24016.1
08/12/2022,25.2,6.2,0.00,22.2,19.0,20.6,19.9,24070.9
08/13/2022,17.4,13.0,0.25,21.4,19.6,20.4,19.8,4127.7
08/14/2022,22.4,14.1,0.00,20.6,18.9,19.8,19.3,10391.6
08/15/2022,24.6,10.0,0.00,21.5,18.8,19.7,19.2,21235.3
08/16/2022,25.4,8.9,0.00,21.9,18.9,19.8,19.3,22389.8
08/17/2022,26.1,9.4,0.00,22.0,19.1,19.9,19.4,22263.4
08/18/2022,,,,,,,,
08/19/2022,29.4,17.2,0.00,22.2,20.1,20.1,19.8,15966.2
08/20/2022,25.0,16.4,8.89,21.5,20.1,20.2,19.9,10373.8
08/21/2022,23.9,15.0,0.00,22.7,20.1,20.4,19.9,18140.5
08/22/2022,23.7,11.1,0.00,22.5,19.8,20.4,20.0,22084.5
08/23/2022,27.4,10.8,0.00,22.5,19.4,20.4,19.9,20879.9
08/24/2022,28.2,14.1,0.00,22.7,20.1,20.4,20.0,16859.2
08/25/2022,23.5,17.2,0.00,22.0,20.7,20.5,20.2,5894.3
08/26/2022,22.5,10.8,0.00,22.1,20.2,20.3,20.0,20460.6
08/27/2022,27.7,9.7,0.00,21.8,19.4,20.3,19.8,17975.0
08/28/2022,29.3,17.4,1.52,22.0,20.1,20.2,19.9,12912.2
08/29/2022,25.3,20.2,4.06,21.9,21.0,20.4,20.1,7311.6
08/30/2022,23.4,16.2,0.00,21.7,20.4,20.4,20.1,10808.7
08/31/2022,25.2,10.7,0.00,21.7,19.3,20.1,19.6,19900.9
09/01/2022,30.0,8.4,0.00,21.6,18.6,20.0,19.4,19959.2
09/02/2022,31.3,18.4,0.00,22.3,20.1,20.1,19.7,17218.1
09/03/2022,23.6,13.2,0.00,21.8,20.8,20.2,20.0,11571.0
09/04/2022,22.4,11.4,0.00,21.2,19.1,20.2,19.6,20532.8
09/05/2022,24.1,4.7,0.00,20.9,18.2,19.8,19.2,19971.0
09/06/2022,25.7,6.7,0.00,21.1,18.5,19.5,19.1,19700.6
09/07/2022,26.2,6.7,0.00,21.2,18.3,19.5,19.0,19350.8
09/08/2022,30.1,8.9,0.00,21.4,18.6,19.4,19.0,19154.6
09/09/2022,30.2,17.0,0.00,21.8,19.4,19.5,19.2,18524.0
09/10/2022,29.9,16.0,0.00,21.8,19.5,19.6,19.3,14823.7
09/11/2022,19.8,14.9,5.59,21.3,20.0,19.7,19.5,5482.1
09/12/2022,18.6,15.1,50.04,20.1,19.2,19.5,19.1,4951.6
09/13/2022,22.6,12.9,4.83,20.8,18.8,19.2,18.9,12859.9
09/14/2022,18.4,7.6,0.00,20.2,18.6,19.3,18.9,14968.7
09/15/2022,24.2,7.4,0.00,19.4,17.1,19.1,18.3,14912.9
09/16/2022,28.6,15.8,0.00,20.6,18.3,18.8,18.4,13826.4
09/17/2022,28.5,16.8,1.27,21.1,18.8,19.1,18.7,14872.6
09/18/2022,28.1,19.1,0.00,21.7,19.6,19.6,19.1,12659.0
09/19/2022,24.5,16.9,0.00,21.8,19.9,19.8,19.4,16069.1
09/20/2022,26.2,13.7,0.00,20.7,19.2,19.7,19.2,12897.4
09/21/2022,23.3,12.8,0.00,20.5,19.2,19.5,19.1,10689.1
09/22/2022,13.9,8.9,3.05,19.7,17.8,19.3,18.5,12277.2
09/23/2022,17.7,0.9,0.00,18.1,16.0,18.5,17.6,14516.4
09/24/2022,12.2,8.8,0.51,17.3,16.0,17.8,17.0,1825.7
09/25/2022,15.9,10.5,13.46,16.6,15.8,17.0,16.6,5127.9
09/26/2022,14.2,9.7,37.34,16.2,14.7,16.7,15.9,3662.9
09/27/2022,11.5,8.2,17.02,15.1,14.3,15.9,15.3,3534.5
09/28/2022,10.8,2.4,3.30,14.3,13.5,15.3,14.7,3558.1
09/29/2022,16.1,0.5,0.00,15.0,12.0,14.7,14.1,15574.1
09/30/2022,18.6,1.1,0.00,15.1,12.2,14.4,13.9,15764.4
10/01/2022,18.6,1.0,0.00,15.3,12.3,14.3,13.9,14559.6
10/02/2022,15.4,5.4,0.00,15.3,13.2,14.4,14.1,15555.6
10/03/2022,18.8,-0.3,0.00,14.8,12.2,14.4,13.8,15392.5
10/04/2022,23.2,4.2,0.00,15.3,12.7,14.1,13.7,14215.3
10/05/2022,22.8,6.7,0.00,15.0,13.2,14.2,13.9,11207.2
10/06/2022,15.7,4.7,11.94,14.5,13.5,14.2,14.1,2361.7
10/07/2022,7.7,2.7,3.05,13.5,12.0,14.1,13.3,8406.0
10/08/2022,11.8,2.3,0.00,12.6,11.2,13.3,12.8,13081.4
10/09/2022,15.2,3.6,0.00,13.4,11.2,12.8,12.4,12316.1
10/10/2022,14.1,-0.7,0.00,12.8,10.6,12.8,12.2,13916.0
10/11/2022,24.6,0.7,0.00,13.3,10.5,12.5,12.0,13173.3
10/12/2022,16.8,5.6,17.53,13.6,12.7,12.9,12.4,2460.9
10/13/2022,10.1,2.4,4.57,12.7,11.6,12.9,12.5,5483.8
10/14/2022,7.1,2.4,3.05,11.6,10.4,12.5,11.7,5461.0
10/15/2022,7.0,2.7,3.56,10.6,9.9,11.8,11.2,4041.7
10/16/2022,8.5,4.4,6.60,10.4,9.6,11.2,10.9,3296.0
10/17/2022,7.3,2.9,12.19,10.2,9.2,11.0,10.5,4265.3
10/18/2022,5.6,1.7,18.29,9.2,8.2,10.5,9.7,1438.9
10/19/2022,4.5,2.0,5.08,8.4,7.8,9.8,9.3,4540.6
10/20/2022,9.0,0.1,2.79,8.8,7.6,9.4,9.1,7230.7
10/21/2022,20.8,3.2,0.00,9.8,7.5,9.4,8.9,10965.9
10/22/2022,24.9,6.1,0.00,11.5,9.1,10.1,9.3,11458.9
10/23/2022,24.3,12.5,0.00,12.6,10.8,11.0,10.1,10110.3
10/24/2022,21.9,13.7,10.16,13.1,12.2,11.7,11.0,4583.8
10/25/2022,19.8,8.9,18.29,13.1,12.5,12.1,11.7,3309.3
10/26/2022,9.2,4.7,14.99,12.7,10.7,12.1,11.5,3454.7
10/27/2022,12.0,-1.7,0.00,11.0,9.2,11.6,10.8,11367.8
10/28/2022,14.6,1.1,0.00,10.6,8.9,10.9,10.4,9880.9
10/29/2022,18.5,-0.7,0.00,10.6,8.3,10.5,10.0,11050.4
10/30/2022,16.6,-0.4,0.00,10.1,8.3,10.3,9.8,6560.1
10/31/2022,18.6,3.0,0.00,11.0,9.1,10.2,9.9,8696.9
11/01/2022,19.8,1.7,0.00,10.7,8.7,10.3,9.9,10373.1
11/02/2022,21.6,2.0,0.00,10.6,8.6,10.2,9.8,10266.0
11/03/2022,22.4,9.9,0.00,11.5,9.6,10.5,10.1,9401.8
11/04/2022,19.5,13.3,26.16,12.2,11.1,11.1,10.5,3107.5
11/05/2022,17.4,8.5,20.32,12.5,11.8,11.6,11.1,1863.9
11/06/2022,13.5,5.7,0.00,11.8,10.5,11.6,11.1,5253.5
11/07/2022,9.6,3.8,0.00,10.6,9.4,11.1,10.5,6755.7
11/08/2022,10.0,-2.2,0.00,9.4,8.3,10.5,9.8,7722.5
11/09/2022,14.6,2.0,0.25,9.6,8.1,9.8,9.4,1998.5
11/10/2022,24.1,13.4,0.00,11.8,9.5,10.5,9.5,7803.5
11/11/2022,17.9,1.6,0.00,11.6,10.0,10.8,10.4,2011.7
11/12/2022,3.7,-1.1,0.25,10.0,8.3,10.7,9.8,4157.7
11/13/2022,0.5,-2.7,0.00,8.3,6.9,9.9,8.9,3548.5
11/14/2022,2.4,-3.9,2.03,7.1,6.6,8.9,8.2,4840.0
11/15/2022,0.7,-4.9,2.03,6.6,5.5,8.2,7.5,2002.7
11/16/2022,0.9,-3.2,0.76,5.8,5.4,7.5,7.1,3870.3
11/17/2022,0.8,-3.8,1.78,5.5,5.0,7.1,6.7,3685.5
11/18/2022,-0.7,-6.1,0.00,5.0,4.6,6.7,6.3,1193.5
11/19/2022,-3.8,-7.7,0.00,4.7,4.5,6.3,6.0,3454.9
11/20/2022,-3.6,-7.6,0.25,4.6,4.0,6.0,5.7,5650.0
11/21/2022,4.2,-4.6,0.00,4.0,3.7,5.7,5.3,4019.8
11/22/2022,2.4,-2.7,0.00,4.1,3.9,5.4,5.3,2914.4
11/23/2022,8.5,-6.3,0.00,4.1,4.0,5.3,5.2,7683.6
11/24/2022,11.2,-1.0,0.00,4.7,3.9,5.2,5.1,5375.5
11/25/2022,7.3,-0.0,0.00,5.4,4.7,5.6,5.2,5397.3
11/26/2022,13.8,3.7,0.00,5.6,4.4,5.7,5.4,7621.0
11/27/2022,6.0,1.4,2.03,5.2,4.9,5.7,5.7,895.3
11/28/2022,3.8,-0.8,0.00,5.0,4.4,5.7,5.6,2705.7
11/29/2022,10.6,1.0,1.78,5.4,4.1,5.6,5.3,3298.7
11/30/2022,10.2,-4.4,0.25,5.7,3.9,5.7,5.4,1100.5
12/01/2022,0.2,-4.3,0.00,3.9,3.2,5.4,4.8,4955.9
